n_concepts,Method,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10,Run_11,Run_12,Run_13,Run_14,Run_15,Run_16,Run_17,Run_18,Run_19,Run_20
30,recon_single,0.72,0.58,0.6466666666666666,0.6933333333333334,0.7,0.7533333333333333,0.7133333333333334,0.7133333333333334,0.7866666666666666,0.7733333333333333,0.84,0.8466666666666667,0.7466666666666667,0.7466666666666667,0.8666666666666667,0.6733333333333333,0.8,0.6866666666666666,0.7,0.7133333333333334
30,recon_single_lp,0.7666666666666667,0.6,0.7333333333333333,0.7266666666666667,0.76,0.92,0.76,0.92,0.8266666666666667,0.8933333333333333,0.8666666666666667,0.9466666666666667,0.7533333333333333,0.76,0.8933333333333333,0.7266666666666667,0.9066666666666666,0.7666666666666667,0.8066666666666666,0.8466666666666667
30,recon_all,0.7666666666666667,0.7,0.6666666666666666,0.6866666666666666,0.82,0.82,0.8533333333333334,0.74,0.76,0.8333333333333334,0.8133333333333334,0.8466666666666667,0.8533333333333334,0.9266666666666666,0.8666666666666667,0.6266666666666667,0.8,0.78,0.74,0.7733333333333333
30,recon_all_lp,0.92,0.7333333333333333,0.82,0.8666666666666667,0.8533333333333334,0.9866666666666667,0.8866666666666667,0.96,0.8666666666666667,0.8466666666666667,0.84,0.96,0.8733333333333333,0.9133333333333333,0.9066666666666666,0.7733333333333333,0.8666666666666667,0.9133333333333333,0.8733333333333333,0.9066666666666666
40,drift_localizer,0.7066666666666667,0.8066666666666666,0.7933333333333333,0.84,0.84,0.7333333333333333,0.7733333333333333,0.8333333333333334,0.66,0.8,0.8333333333333334,0.6933333333333334,0.7666666666666667,0.74,0.9266666666666666,0.8333333333333334,0.8533333333333334,0.92,0.84,0.8066666666666666
40,one_local_l,0.6466666666666666,0.6933333333333334,0.6533333333333333,0.8,0.7266666666666667,0.5666666666666667,0.66,0.7266666666666667,0.6866666666666666,0.6333333333333333,0.72,0.6666666666666666,0.7066666666666667,0.64,0.7866666666666666,0.6466666666666666,0.6866666666666666,0.8333333333333334,0.58,0.7266666666666667
40,one_local_l_lp,0.82,0.7933333333333333,0.7266666666666667,0.84,0.74,0.6466666666666666,0.6466666666666666,0.84,0.5066666666666667,0.6333333333333333,0.7533333333333333,0.8,0.8733333333333333,0.8066666666666666,0.8333333333333334,0.6,0.7933333333333333,0.8333333333333334,0.66,0.7466666666666667
40,recon_single,0.66,0.64,0.72,0.8133333333333334,0.7266666666666667,0.6066666666666667,0.72,0.76,0.5266666666666666,0.7066666666666667,0.6933333333333334,0.6333333333333333,0.6666666666666666,0.6666666666666666,0.78,0.66,0.7,0.88,0.68,0.74
40,recon_single_lp,0.8733333333333333,0.7533333333333333,0.7666666666666667,0.9733333333333334,0.8333333333333334,0.6866666666666666,0.9333333333333333,0.9266666666666666,0.8133333333333334,0.8533333333333334,0.86,0.94,0.8866666666666667,0.8466666666666667,0.8533333333333334,0.76,0.8333333333333334,0.96,0.7466666666666667,0.8
40,recon_all,0.6533333333333333,0.49333333333333335,0.7466666666666667,0.82,0.82,0.6933333333333334,0.7733333333333333,0.7466666666666667,0.6333333333333333,0.8266666666666667,0.82,0.6866666666666666,0.7466666666666667,0.72,0.9266666666666666,0.7666666666666667,0.7866666666666666,0.8866666666666667,0.78,0.84
40,recon_all_lp,0.8533333333333334,0.62,0.8866666666666667,0.98,0.94,0.84,0.9866666666666667,0.9133333333333333,0.9466666666666667,0.9066666666666666,0.8266666666666667,0.98,0.9533333333333334,0.9533333333333334,0.9866666666666667,0.8933333333333333,0.92,0.9666666666666667,0.8733333333333333,0.8333333333333334
50,drift_localizer,0.7733333333333333,0.6933333333333334,0.68,0.86,0.7733333333333333,0.9066666666666666,0.7866666666666666,0.7266666666666667,0.8533333333333334,0.8133333333333334,0.7533333333333333,0.8666666666666667,0.7733333333333333,0.7533333333333333,0.82,0.7533333333333333,0.66,0.72,0.8066666666666666,0.76
50,one_local_l,0.6533333333333333,0.66,0.62,0.78,0.6866666666666666,0.7733333333333333,0.6466666666666666,0.58,0.78,0.7266666666666667,0.6266666666666667,0.5333333333333333,0.78,0.6333333333333333,0.7133333333333334,0.6933333333333334,0.56,0.6866666666666666,0.6666666666666666,0.6533333333333333
50,one_local_l_lp,0.72,0.6866666666666666,0.7666666666666667,0.92,0.7666666666666667,0.7866666666666666,0.6733333333333333,0.6666666666666666,0.7933333333333333,0.7933333333333333,0.6866666666666666,0.56,0.78,0.8,0.8,0.78,0.7,0.6333333333333333,0.7266666666666667,0.7466666666666667
50,recon_single,0.62,0.7066666666666667,0.64,0.7933333333333333,0.7066666666666667,0.7666666666666667,0.66,0.5266666666666666,0.7533333333333333,0.7266666666666667,0.6666666666666666,0.76,0.6733333333333333,0.6933333333333334,0.7666666666666667,0.68,0.5866666666666667,0.5733333333333334,0.6066666666666667,0.58
50,recon_single_lp,0.7666666666666667,0.9333333333333333,0.8266666666666667,0.9333333333333333,0.8533333333333334,0.7933333333333333,0.82,0.7066666666666667,0.7666666666666667,0.8866666666666667,0.74,0.88,0.7533333333333333,0.8733333333333333,0.9466666666666667,0.8866666666666667,0.7533333333333333,0.76,0.6933333333333334,0.7933333333333333
50,recon_all,0.7333333333333333,0.6466666666666666,0.6466666666666666,0.8666666666666667,0.74,0.9266666666666666,0.7333333333333333,0.7133333333333334,0.82,0.82,0.6666666666666666,0.84,0.78,0.76,0.8133333333333334,0.6733333333333333,0.6,0.7466666666666667,0.7933333333333333,0.7266666666666667
50,recon_all_lp,0.8933333333333333,0.9533333333333334,0.9,0.9533333333333334,0.94,0.9533333333333334,0.8933333333333333,0.8666666666666667,0.8733333333333333,0.8866666666666667,0.8866666666666667,0.9733333333333334,0.8066666666666666,0.9666666666666667,0.9933333333333333,0.88,0.8066666666666666,0.9066666666666666,0.9333333333333333,0.94
